id,booking_status_pred,Probability
49401,0,0.019885726
49402,1,0.861255
49403,1,0.8330245
49404,0,0.34707683
49405,0,0.21638973
49406,0,0.14242856
49407,0,0.11930195
49408,0,0.05066111
49409,1,0.63664055
49410,0,0.049736764
49411,0,0.0072714123
49412,1,0.9275421
49413,1,0.6384581
49414,1,0.6956006
49415,1,0.8994314
49416,0,0.4001159
49417,1,0.5391733
49418,1,0.7298027
49419,0,0.11019893
49420,0,0.4597661
49421,0,0.001761007
49422,0,0.07874098
49423,0,0.11078697
49424,1,0.6944459
49425,0,0.13513687
49426,1,0.7816864
49427,0,0.29009387
49428,1,0.74616516
49429,0,0.23762248
49430,1,0.5204489
49431,1,0.73559535
49432,1,0.5159776
49433,0,0.49483266
49434,1,0.7752366
49435,1,0.78276753
49436,1,0.7650621
49437,0,0.23058106
49438,1,0.895151
49439,0,0.0031729606
49440,1,0.8788023
49441,0,0.12606528
49442,1,0.76625687
49443,1,0.51678354
49444,0,0.3950989
49445,1,0.7695797
49446,1,0.9175369
49447,0,0.46507123
49448,0,0.41441026
49449,1,0.91239715
49450,0,0.16096133
49451,1,0.74703366
49452,1,0.860609
49453,0,0.4353822
49454,0,0.093659885
49455,0,0.4541831
49456,0,0.02740994
49457,1,0.56227654
49458,0,0.018275237
49459,1,0.8590453
49460,1,0.7521809
49461,1,0.6933981
49462,0,0.18203163
49463,1,0.89518744
49464,0,0.14875333
49465,1,0.9228249
49466,0,0.118681476
49467,1,0.70182836
49468,0,0.15185645
49469,1,0.74545866
49470,0,0.2590931
49471,1,0.91702735
49472,0,0.42046472
49473,1,0.8197957
49474,0,0.015566949
49475,1,0.57860416
49476,1,0.69554234
49477,0,0.24235037
49478,0,0.23187797
49479,1,0.8931904
49480,0,0.4464121
49481,0,0.007991607
49482,0,0.084321946
49483,0,0.30821267
49484,1,0.7114024
49485,1,0.82982606
49486,0,0.027266212
49487,0,0.4050973
49488,0,0.091017604
49489,0,0.015376931
49490,1,0.77341163
49491,1,0.50924236
49492,0,0.09250178
49493,1,0.7487485
49494,0,0.082641475
49495,0,7.933964e-05
49496,0,6.7354945e-06
49497,0,0.075136796
49498,1,0.9178636
49499,0,0.43810183
49500,1,0.81904167
49501,0,0.14400336
49502,0,0.21569218
49503,0,0.07667972
49504,0,0.41688335
49505,0,0.106573306
49506,0,0.3240663
49507,0,0.15492442
49508,1,0.5338496
49509,0,0.0003855513
49510,0,0.0135572525
49511,1,0.6716043
49512,0,0.021470837
49513,0,0.0022326463
49514,1,0.7249836
49515,0,0.335049
49516,1,0.8603558
49517,1,0.9239313
49518,1,0.6454107
49519,0,0.14415945
49520,1,0.6495073
49521,0,0.017319487
49522,0,0.064102806
49523,0,0.016255852
49524,1,0.9074231
49525,1,0.5178556
49526,1,0.59634566
49527,0,0.015228129
49528,1,0.8439487
49529,0,0.41561717
49530,0,0.0058876346
49531,0,0.22695293
49532,1,0.64557016
49533,1,0.9739967
49534,0,0.011784671
49535,0,0.007095155
49536,1,0.76140374
49537,0,0.00014354593
49538,0,0.46406886
49539,0,0.07550164
49540,0,0.33562526
49541,0,0.003884399
49542,0,0.19024889
49543,0,0.064322464
49544,0,0.10451635
49545,0,0.07555281
49546,1,0.52446187
49547,0,0.0006693936
49548,0,0.20660716
49549,1,0.7904837
49550,0,0.16020319
49551,0,0.20300432
49552,0,0.40789932
49553,1,0.5842479
49554,0,4.581853e-09
49555,0,0.16319345
49556,0,0.032897584
49557,0,0.14900322
49558,1,0.84904015
49559,1,0.6969368
49560,0,0.33275002
49561,0,0.15309918
49562,1,0.5188436
49563,0,0.20217428
49564,1,0.5882369
49565,0,0.26446775
49566,0,0.41522777
49567,1,0.58333904
49568,0,0.45346975
49569,1,0.7354298
49570,1,0.79136413
49571,1,0.93655616
49572,0,0.42289907
49573,1,0.7250266
49574,1,0.8042978
49575,1,0.5700993
49576,1,0.61447805
49577,1,0.54406404
49578,0,0.02988545
49579,0,0.46124893
49580,1,0.746929
49581,0,0.27077693
49582,0,0.26854047
49583,0,0.003361789
49584,1,0.51324385
49585,0,0.0010820765
49586,0,0.37791386
49587,1,0.5889768
49588,0,0.17636195
49589,0,0.055893403
49590,0,0.27813736
49591,0,0.38035607
49592,0,0.010541911
49593,1,0.75037485
49594,0,0.37158826
49595,0,0.19765234
49596,1,0.71278304
49597,0,0.2875047
49598,0,4.798324e-07
49599,0,0.094613984
49600,0,0.16576114
49601,1,0.6472607
49602,0,0.06884091
49603,0,0.061724216
49604,0,0.44136307
49605,1,0.5915667
49606,1,0.736471
49607,0,0.19520625
49608,1,0.6508696
49609,1,0.7406361
49610,0,0.27439344
49611,0,0.16850114
49612,0,0.09994857
49613,0,0.39484665
49614,0,0.1985835
49615,1,0.68979746
49616,1,0.623146
49617,0,0.36939475
49618,1,0.9246335
49619,0,0.3579712
49620,0,0.2639405
49621,1,0.8297893
49622,0,0.24156451
49623,1,0.79692364
49624,1,0.72673136
49625,1,0.91365343
49626,0,0.03240433
49627,1,0.645177
49628,0,0.2967303
49629,0,0.18546727
49630,0,0.23550552
49631,1,0.7353059
49632,0,0.23313288
49633,1,0.5212197
49634,0,0.14732914
49635,0,0.47253785
49636,0,0.20484455
49637,1,0.7901016
49638,1,0.66898906
49639,0,0.45507723
49640,0,2.6672551e-05
49641,1,0.90915024
49642,0,0.00034513688
49643,0,0.1306219
49644,0,0.094756894
49645,0,0.019031001
49646,1,0.8894016
49647,1,0.8581258
49648,1,0.8718696
49649,0,0.08991157
49650,1,0.8206425
49651,0,0.15325773
49652,0,0.18416204
49653,0,0.07851547
49654,1,0.9265251
49655,1,0.77670455
49656,0,0.22242752
49657,0,0.062075797
49658,1,0.8285161
49659,1,0.92081463
49660,0,8.8166526e-05
49661,0,0.34104416
49662,0,0.005314582
49663,0,0.42581478
49664,0,0.38498622
49665,1,0.74585515
49666,0,0.17719397
49667,1,0.7856034
49668,1,0.6092568
49669,0,0.00035805293
49670,0,0.43350592
49671,0,0.3431496
49672,0,0.023208499
49673,0,0.1357619
49674,1,0.7539488
49675,1,0.82765925
49676,0,0.41013846
49677,1,0.6233752
49678,0,0.004754446
49679,1,0.84438
49680,0,0.49446887
49681,1,0.83453673
49682,0,0.17923552
49683,1,0.65475446
49684,1,0.669517
49685,1,0.5382447
49686,0,0.3309256
49687,0,0.02952445
49688,0,8.9237273e-10
49689,0,0.21299624
49690,1,0.9283956
49691,1,0.8980569
49692,0,0.34196478
49693,1,0.5556956
49694,0,0.2297283
49695,1,0.6061571
49696,0,0.08593584
49697,0,0.025838701
49698,1,0.8530197
49699,0,0.3899074
49700,0,0.16592611
49701,1,0.5694786
49702,0,0.027103445
49703,0,0.20134276
49704,1,0.7299578
49705,0,0.4063804
49706,0,0.14810726
49707,1,0.65078056
49708,0,0.1267914
49709,0,0.18796472
49710,0,0.19312581
49711,0,0.25236782
49712,0,0.14299501
49713,0,0.08071328
49714,0,0.16288045
49715,0,0.37732357
49716,1,0.59007096
49717,0,0.25269654
49718,1,0.6084111
49719,1,0.66169494
49720,0,0.13506725
49721,0,0.15559733
49722,1,0.9075591
49723,0,0.17819844
49724,0,0.061297487
49725,1,0.63584167
49726,0,0.22133793
49727,0,0.041093964
49728,1,0.7528639
49729,1,0.9077729
49730,1,0.5610075
49731,1,0.7881036
49732,1,0.6010042
49733,0,0.4237084
49734,1,0.73032266
49735,0,0.24893235
49736,1,0.6939033
49737,0,0.17220049
49738,1,0.55112565
49739,0,0.019029712
49740,0,0.03045792
49741,0,0.07447585
49742,0,0.0022894335
49743,1,0.8585302
49744,0,0.48136124
49745,1,0.54445636
49746,0,0.106217764
49747,1,0.7365169
49748,1,0.77921635
49749,0,0.1446376
49750,0,0.35607645
49751,0,0.1403967
49752,0,0.16218041
49753,0,0.0018174889
49754,1,0.9169127
49755,0,0.2432653
49756,0,0.12807676
49757,1,0.9409374
49758,0,0.17439924
49759,1,0.7457448
49760,1,0.602326
49761,0,0.042659655
49762,0,0.3161817
49763,0,0.21428661
49764,1,0.9384458
49765,0,0.49622875
49766,1,0.664386
49767,0,0.24771173
49768,1,0.7350302
49769,1,0.5451304
49770,1,0.8794074
49771,0,0.15367356
49772,0,0.12666766
49773,0,0.0053913854
49774,0,0.10620167
49775,0,0.34320062
49776,0,3.7508994e-06
49777,0,0.006425116
49778,0,0.27734455
49779,0,0.33398396
49780,1,0.83742607
49781,0,0.006853641
49782,0,0.13592975
49783,1,0.92961365
49784,1,0.5273768
49785,0,0.44057712
49786,0,0.4975247
49787,1,0.7912912
49788,0,0.11580587
49789,0,0.1957449
49790,1,0.75847256
49791,0,0.20755725
49792,0,0.03619766
49793,1,0.7497661
49794,1,0.5277987
49795,0,0.0407221
49796,0,0.4846498
49797,1,0.88231623
49798,1,0.6227624
49799,0,0.0028619568
49800,1,0.5109362
49801,1,0.7517895
49802,0,2.8355124e-05
49803,0,0.091373935
49804,0,0.44895935
49805,0,0.014545965
49806,0,0.22625715
49807,1,0.7404913
49808,1,0.9226494
49809,1,0.5156987
49810,0,0.28446198
49811,1,0.9613955
49812,1,0.60179055
49813,1,0.91061664
49814,0,0.1974792
49815,0,0.39199278
49816,0,0.4044864
49817,0,0.0050080502
49818,1,0.9190605
49819,1,0.78813404
49820,0,0.1789435
49821,1,0.7735007
49822,1,0.9167717
49823,1,0.8941105
49824,0,0.00081763405
49825,0,0.3352154
49826,0,0.020534191
49827,0,0.26704398
49828,0,0.22999865
49829,1,0.5264396
49830,0,0.47615436
49831,0,0.4953909
49832,1,0.59137154
49833,1,0.56130236
49834,0,0.38293898
49835,1,0.5498859
49836,0,0.0026217576
49837,0,0.000112213136
49838,0,0.23260234
49839,0,0.22797386
49840,0,0.012808596
49841,0,0.07723797
49842,0,0.03667381
49843,0,0.1674365
49844,0,0.14881772
49845,0,0.28165397
49846,0,0.3791039
49847,1,0.8800924
49848,1,0.91448057
49849,1,0.7949593
49850,0,0.06619534
49851,1,0.8223384
49852,0,0.010431256
49853,0,0.041455682
49854,1,0.62688327
49855,0,0.082958706
49856,0,0.22544949
49857,0,0.41148323
49858,0,0.37336585
49859,1,0.9439561
49860,1,0.6142089
49861,0,0.09173144
49862,1,0.52017266
49863,1,0.7881532
49864,0,0.023501735
49865,0,0.045878768
49866,1,0.8469969
49867,0,0.10285462
49868,1,0.89008385
49869,0,0.049965978
49870,1,0.66697925
49871,0,0.014064553
49872,1,0.7097854
49873,0,0.0026086087
49874,0,0.33856785
49875,1,0.8048496
49876,1,0.5015693
49877,1,0.7567578
49878,1,0.71518004
49879,0,0.07388746
49880,0,0.22072285
49881,0,0.30609605
49882,0,0.031094538
49883,0,0.17688441
49884,0,0.16657962
49885,1,0.7811887
49886,0,0.13550386
49887,0,0.08681931
49888,0,0.059051
49889,0,0.10009436
49890,1,0.8344408
49891,1,0.6840796
49892,0,4.0449282e-05
49893,1,0.93716174
49894,0,0.11052264
49895,1,0.9521802
49896,0,0.08715983
49897,0,0.27454704
49898,1,0.6932336
49899,0,0.4460015
49900,1,0.85625744
49901,1,0.7437078
49902,1,0.5018255
49903,0,0.2121034
49904,0,0.012327971
49905,1,0.846403
49906,0,0.08760575
49907,0,0.06612566
49908,1,0.74427027
49909,0,0.21624781
49910,1,0.8290469
49911,0,0.01691412
49912,0,0.077629335
49913,0,0.33561772
49914,0,0.0005239492
49915,0,0.16053207
49916,1,0.5675526
49917,1,0.76738995
49918,1,0.543424
49919,0,0.037449576
49920,0,0.12625706
49921,0,1.8266157e-05
49922,0,0.00014957803
49923,0,0.082652345
49924,0,0.2112486
49925,0,0.40024176
49926,0,0.1838128
49927,1,0.8879063
49928,1,0.76105094
49929,0,0.05722607
49930,1,0.674835
49931,0,0.043520506
49932,0,0.20496352
49933,0,0.32996652
49934,0,0.0069061895
49935,1,0.8650719
49936,1,0.8765494
49937,0,0.35828274
49938,0,0.3172126
49939,0,0.34066147
49940,0,0.4365999
49941,0,0.24130245
49942,0,0.22410844
49943,1,0.7405672
49944,1,0.6358493
49945,0,0.001102013
49946,0,0.14426877
49947,1,0.8639821
49948,1,0.6611369
49949,0,0.0146804
49950,0,0.4320485
49951,1,0.5828701
49952,0,0.05554954
49953,0,0.002319931
49954,0,0.18661912
49955,0,0.08953436
49956,0,0.08893775
49957,0,0.018706264
49958,1,0.8334379
49959,0,0.20532551
49960,1,0.9007571
49961,0,0.0693363
49962,1,0.7634919
49963,0,0.2918651
49964,0,0.23691638
49965,0,0.021029187
49966,0,0.05504565
49967,1,0.6490921
49968,1,0.7497802
49969,0,0.3392377
49970,0,0.0192867
49971,0,0.29487595
49972,0,0.025087882
49973,0,0.07540765
49974,0,0.0645621
49975,1,0.69773126
49976,0,0.03458316
49977,1,0.6831207
49978,0,0.020245014
49979,0,0.058226388
49980,1,0.6385795
49981,0,0.0102723045
49982,0,0.011282929
49983,1,0.7442812
49984,0,0.47722784
49985,1,0.6410951
49986,0,0.41439322
49987,1,0.5574375
49988,0,0.3023129
49989,0,0.037895296
49990,1,0.9586606
49991,1,0.8419683
49992,0,0.0034654287
49993,0,0.34783152
49994,1,0.87646246
49995,1,0.8067954
49996,1,0.63225365
49997,1,0.55720866
49998,1,0.57436985
49999,0,0.4255672
50000,1,0.7205876
50001,1,0.7723671
50002,1,0.6276585
50003,1,0.81650907
50004,0,0.22986421
50005,1,0.63036263
50006,0,0.014927272
50007,0,0.2188038
50008,1,0.81909096
50009,1,0.8620919
50010,0,0.0035338642
50011,1,0.60025036
50012,0,0.00042509346
50013,0,0.27014583
50014,0,0.10621701
50015,0,0.26215783
50016,1,0.66130316
50017,0,2.513413e-09
50018,0,0.12319009
50019,0,0.018607188
50020,0,0.05638392
50021,0,0.36231062
50022,0,0.15944809
50023,0,0.3147471
50024,1,0.8194104
50025,1,0.5485692
50026,0,0.4323368
50027,1,0.93744504
50028,1,0.845777
50029,0,0.25382048
50030,0,0.19235837
50031,0,0.0017566168
50032,1,0.7366779
50033,1,0.82257855
50034,1,0.7577574
50035,0,0.33167043
50036,0,0.19906758
50037,1,0.82527524
50038,0,0.37723646
50039,0,0.29151976
50040,0,0.4101806
50041,0,0.35549608
50042,1,0.8327378
50043,0,0.42631572
50044,0,0.030734042
50045,0,0.20643872
50046,1,0.6986921
50047,1,0.7204946
50048,0,0.004185641
50049,0,0.4016493
50050,1,0.71072537
50051,0,0.37304652
50052,1,0.5295288
50053,1,0.8315212
50054,1,0.6318525
50055,1,0.9181686
50056,0,0.017984206
50057,0,0.20642626
50058,0,0.4387328
50059,0,0.37958685
50060,0,0.19997676
50061,0,0.0012948817
50062,0,0.017884333
50063,0,0.06614658
50064,0,0.0015785551
50065,1,0.80455095
50066,1,0.92448866
50067,0,0.40298092
50068,0,2.221196e-08
50069,1,0.5295487
50070,1,0.9446864
50071,0,0.3373217
50072,1,0.9478763
50073,1,0.5720574
50074,0,0.057883546
50075,0,0.015635287
50076,1,0.6937665
50077,1,0.73458064
50078,1,0.92135364
50079,0,0.38760376
50080,0,0.22524849
50081,0,0.20017749
50082,0,0.050459996
50083,0,0.49935773
50084,0,0.0387781
50085,0,0.083943084
50086,0,0.013763625
50087,1,0.5640309
50088,0,0.0017722633
50089,0,0.11198826
50090,0,0.3958341
50091,0,1.9773406e-06
50092,0,0.36493665
50093,0,0.20381933
50094,0,0.0013802437
50095,1,0.62588376
50096,0,0.31746835
50097,0,0.4570366
50098,1,0.9373027
50099,0,0.17847118
50100,0,0.090899594
50101,1,0.8336309
50102,0,0.071954645
50103,1,0.6943
50104,1,0.616931
50105,0,0.32458475
50106,0,0.15404855
50107,0,0.35320607
50108,0,0.44785973
50109,1,0.7556696
50110,1,0.84296954
50111,0,0.06451009
50112,0,0.14967403
50113,0,0.45576498
50114,1,0.53403276
50115,1,0.74657494
50116,1,0.77341974
50117,0,0.039849777
50118,0,0.17485747
50119,0,0.43030065
50120,0,0.21177582
50121,1,0.6247283
50122,0,0.0065477956
50123,1,0.80083114
50124,0,0.031626653
50125,1,0.73812574
50126,0,0.08818866
50127,0,1.8059078e-06
50128,1,0.8602447
50129,0,0.24678084
50130,0,0.48916194
50131,0,0.072065555
50132,0,0.2889665
50133,1,0.7804145
50134,0,0.019798974
50135,0,0.46190324
50136,1,0.91704243
50137,0,0.16089025
50138,0,0.06996966
50139,1,0.6122196
50140,1,0.9123192
50141,0,0.3791528
50142,0,0.13175854
50143,0,0.014463872
50144,1,0.68383676
50145,0,0.10285236
50146,1,0.63586026
50147,1,0.80842614
50148,0,0.11006233
50149,0,0.0030300643
50150,0,0.4580828
50151,1,0.74225694
50152,0,0.3093411
50153,0,0.06959257
50154,1,0.6311131
50155,0,0.20538309
50156,1,0.83588433
50157,1,0.8874954
50158,0,0.122047566
50159,0,0.0051070913
50160,0,0.021657722
50161,0,0.091805436
50162,0,0.19842325
50163,1,0.75413394
50164,0,0.06254495
50165,0,0.485672
50166,1,0.7486646
50167,0,0.4451189
50168,0,0.0022249613
50169,0,0.21542805
50170,0,0.03906406
50171,0,0.1385021
50172,0,0.104252465
50173,0,0.12417927
50174,1,0.9335024
50175,0,0.11046333
50176,0,0.015660465
50177,0,0.36984402
50178,0,0.40639096
50179,1,0.70180744
50180,0,0.2257993
50181,0,0.28552398
50182,0,0.08881022
50183,1,0.7395844
50184,1,0.6256889
50185,1,0.552731
50186,0,0.41448057
50187,1,0.79596347
50188,0,0.15692915
50189,0,5.004751e-19
50190,0,0.06185393
50191,1,0.5719559
50192,1,0.6624202
50193,0,0.14362967
50194,0,0.3047449
50195,0,0.41460598
50196,1,0.6891233
50197,1,0.6796497
50198,0,0.20474434
50199,1,0.7514167
50200,0,0.019286826
50201,1,0.7310661
50202,1,0.76110905
50203,0,0.34252235
50204,0,0.25586343
50205,0,0.037419006
50206,1,0.82668483
50207,1,0.8733239
50208,0,0.12649463
50209,0,0.40123776
50210,0,0.36545065
50211,0,0.16608433
50212,0,0.15324417
50213,0,0.18517761
50214,0,0.040088817
50215,1,0.8550979
50216,0,0.29262826
50217,0,0.3310268
50218,0,0.42678818
50219,0,0.4844836
50220,1,0.69954884
50221,0,0.19256203
50222,1,0.63816303
50223,0,0.41567844
50224,1,0.76316595
50225,0,0.051350154
50226,0,0.20561983
50227,0,0.12063077
50228,0,0.4865854
50229,1,0.57222766
50230,0,0.25553343
50231,0,3.916434e-10
50232,1,0.77326316
50233,1,0.9200603
50234,1,0.55393493
50235,1,0.7900689
50236,0,0.08396955
50237,1,0.90032446
50238,0,0.10896956
50239,0,0.123550616
50240,0,0.02564568
50241,1,0.882141
50242,1,0.8358246
50243,1,0.7842014
50244,0,0.05851455
50245,1,0.5413063
50246,1,0.76922125
50247,0,0.37669784
50248,1,0.9485137
50249,0,0.123923615
50250,1,0.7326036
50251,1,0.72252756
50252,0,0.03462696
50253,0,0.004224068
50254,0,0.4040894
50255,0,0.22722188
50256,0,0.3597693
50257,0,0.24231946
50258,1,0.8608762
50259,0,0.4681916
50260,0,0.3096243
50261,0,0.12314586
50262,1,0.8548676
50263,0,0.08431815
50264,0,0.4528871
50265,0,0.29602325
50266,0,0.084060766
50267,1,0.9324072
50268,0,0.0040436625
50269,0,0.19283818
50270,0,0.29647276
50271,0,0.4314251
50272,1,0.51098907
50273,1,0.92002267
50274,0,0.40702885
50275,1,0.77686864
50276,1,0.71414804
50277,0,0.40472534
50278,0,0.033269495
50279,0,0.32888374
50280,0,0.12510242
50281,0,0.0054875123
50282,0,0.35313925
50283,1,0.8459776
50284,0,0.11693305
50285,0,0.35507765
50286,0,0.4268954
50287,0,0.42849198
50288,1,0.74631745
50289,0,0.039247926
50290,0,0.40588066
50291,0,0.1848704
50292,1,0.55359197
50293,0,0.11241684
50294,0,0.06905935
50295,0,0.05017863
50296,1,0.6251816
50297,0,0.37717286
50298,1,0.68773466
50299,1,0.728878
50300,1,0.5867071
50301,1,0.74015164
50302,0,0.2618551
50303,1,0.7272206
50304,0,0.21072775
50305,1,0.76437974
50306,1,0.74933743
50307,0,0.10592616
50308,0,0.27480707
50309,0,0.4935984
50310,0,0.46857986
50311,0,0.06978601
50312,1,0.53945535
50313,1,0.81689954
50314,1,0.77224624
50315,0,0.04849548
50316,0,0.38904244
50317,0,0.15085454
50318,0,0.063480675
50319,0,0.06980637
50320,0,0.16739558
50321,0,0.1927696
50322,0,0.003728256
50323,0,0.2927893
50324,0,0.06441762
50325,0,0.46071583
50326,0,0.1072367
50327,1,0.52020603
50328,0,0.08598669
50329,1,0.5582123
50330,1,0.9470377
50331,0,0.42004293
50332,1,0.9273979
50333,0,0.00028298944
50334,1,0.77548325
50335,0,0.030977705
50336,0,0.31663114
50337,1,0.70349234
50338,0,0.33266887
50339,1,0.90529215
50340,0,0.13359617
50341,1,0.7171843
50342,0,0.021620829
50343,0,0.3529309
50344,0,0.031841446
50345,0,0.012195219
50346,0,0.21056175
50347,0,0.0040769163
50348,0,0.015797457
50349,1,0.6724832
50350,0,0.30903485
50351,0,0.4162653
50352,0,0.21153611
50353,0,0.26037621
50354,0,0.083545856
50355,0,0.19470039
50356,0,0.14480568
50357,1,0.6153543
50358,1,0.8536437
50359,1,0.63586915
50360,0,0.380666
50361,1,0.6881894
50362,0,0.22900444
50363,0,0.39291516
50364,0,0.20119283
50365,1,0.74382555
50366,0,0.2025542
50367,0,0.12311888
50368,1,0.64218456
50369,0,0.09427885
50370,0,0.12872052
50371,0,0.022009784
50372,0,0.23309824
50373,1,0.5725591
50374,0,0.0020529365
50375,1,0.7663632
50376,1,0.5175538
50377,0,0.41428348
50378,0,0.46761695
50379,0,0.33128765
50380,0,0.006388282
50381,1,0.9145504
50382,1,0.85547507
50383,0,0.27035123
50384,1,0.93234116
50385,1,0.68476254
50386,1,0.92411256
50387,1,0.7463631
50388,1,0.913815
50389,0,0.42506588
50390,0,0.00323812
50391,0,0.05510571
50392,0,0.075644866
50393,1,0.7081614
50394,1,0.7676439
50395,0,0.4170534
50396,0,0.2846373
50397,1,0.51471245
50398,0,0.3151966
50399,0,0.3309146
50400,0,0.078775115
50401,0,1.1176894e-22
50402,0,0.09442217
50403,0,0.15253878
50404,0,0.048628923
50405,0,0.1965905
50406,0,0.46603155
50407,0,0.32148445
50408,0,0.13972841
50409,0,0.38362092
50410,1,0.8378323
50411,0,0.2661206
50412,0,0.4797619
50413,1,0.9019297
50414,0,0.10386294
50415,1,0.8418256
50416,1,0.8429625
50417,0,0.04844263
50418,0,0.00014964167
50419,0,0.20037225
50420,0,0.013523483
50421,1,0.93826395
50422,0,0.4578882
50423,0,0.14067763
50424,1,0.8319011
50425,1,0.7456257
50426,0,0.10479868
50427,0,0.11590871
50428,0,0.1598876
50429,0,0.10069332
50430,1,0.5863678
50431,0,0.22505549
50432,1,0.7082231
50433,1,0.8085673
50434,0,0.19732569
50435,1,0.50328773
50436,1,0.86191916
50437,0,0.30784935
50438,0,0.16770251
50439,0,0.18923254
50440,1,0.5677311
50441,0,0.39577308
50442,0,0.0017804217
50443,1,0.69232434
50444,1,0.89865285
50445,0,0.47895902
50446,0,0.27317598
50447,0,0.05162932
50448,0,0.00069135864
50449,1,0.56319827
50450,0,2.4663154e-07
50451,0,0.13880102
50452,0,0.35496077
50453,1,0.7845176
50454,0,0.20957257
50455,1,0.93824524
50456,0,0.44908312
50457,0,0.037632577
50458,1,0.922189
50459,0,0.25028273
50460,0,0.33766955
50461,0,0.12251874
50462,1,0.5078724
50463,1,0.88453174
50464,1,0.5015787
50465,0,0.09411188
50466,0,0.042270277
50467,0,0.33877257
50468,0,0.13263491
50469,0,0.01135264
50470,0,0.0008105886
50471,0,0.09067823
50472,0,0.011223237
50473,0,0.0018699425
50474,1,0.7345452
50475,0,0.14519212
50476,0,0.05828527
50477,0,0.021337958
50478,0,0.18604514
50479,1,0.83253235
50480,1,0.8035106
50481,0,0.1988218
50482,1,0.91187835
50483,0,0.39444837
50484,1,0.6968564
50485,0,0.1729328
50486,1,0.54067516
50487,0,0.19625112
50488,0,0.3551961
50489,0,0.15955845
50490,0,0.0748432
50491,1,0.8200199
50492,1,0.74574965
50493,1,0.63553786
50494,1,0.52777964
50495,0,0.2081264
50496,1,0.6752726
50497,1,0.7678897
50498,1,0.79300666
50499,1,0.7189224
50500,1,0.63907355
50501,0,0.16817571
50502,1,0.5150564
50503,1,0.6739569
50504,1,0.75032747
50505,0,0.16067494
50506,0,0.3634411
50507,0,0.40651911
50508,0,0.24975161
50509,0,0.00034382817
50510,0,0.18123096
50511,1,0.68821484
50512,0,0.18295103
50513,1,0.792797
50514,0,0.06643687
50515,0,0.27824315
50516,1,0.6333265
50517,0,0.3102884
50518,0,0.36790547
50519,1,0.81210333
50520,0,0.31926212
50521,1,0.7780332
50522,1,0.90143484
50523,1,0.6825331
50524,0,0.09494924
50525,0,0.012750325
50526,0,0.17898625
50527,0,0.07821499
50528,0,0.47791073
50529,1,0.6592003
50530,0,0.25483164
50531,0,0.05949181
50532,0,0.37492406
50533,1,0.88212216
50534,1,0.75244045
50535,0,0.221983
50536,0,0.35024253
50537,0,0.06721612
50538,0,0.17455682
50539,0,0.21392712
50540,1,0.7259138
50541,1,0.68540764
50542,0,0.47820202
50543,0,0.0022157265
50544,0,0.11987951
50545,0,0.1903334
50546,1,0.7449186
50547,1,0.7509851
50548,0,0.4320508
50549,0,0.33556554
50550,1,0.7651041
50551,1,0.7846175
50552,1,0.5924926
50553,1,0.59600896
50554,0,0.3206093
50555,1,0.59852844
50556,0,0.17904708
50557,1,0.8740064
50558,1,0.50698847
50559,0,0.16453628
50560,0,0.16198061
50561,0,0.29644865
50562,1,0.5172255
50563,1,0.7525286
50564,0,0.013619336
50565,1,0.85362566
50566,0,0.0023655635
50567,0,0.09504795
50568,1,0.59611547
50569,1,0.92171067
50570,0,0.1800943
50571,1,0.5143991
50572,0,0.065089844
50573,0,0.13375087
50574,1,0.61986554
50575,1,0.5285702
50576,0,0.23447812
50577,0,0.01306204
50578,1,0.8454558
50579,0,0.13521016
50580,0,0.2412152
50581,1,0.81187266
50582,0,0.035952438
50583,1,0.7116403
50584,0,0.003994406
50585,0,3.7312704e-05
50586,0,0.42303348
50587,1,0.78994536
50588,1,0.93845445
50589,1,0.5300252
50590,0,0.26792333
50591,0,0.36149013
50592,0,0.36583263
50593,0,0.39657876
50594,0,0.16123126
50595,0,0.0017893901
50596,1,0.5274515
50597,0,0.20191194
50598,0,0.29180998
50599,0,0.021139262
50600,0,0.25028354
50601,0,0.07947716
50602,0,0.04120378
50603,1,0.8568076
50604,1,0.767122
50605,0,0.037183795
50606,1,0.60024583
50607,0,0.14278883
50608,1,0.5496113
50609,1,0.6958312
50610,1,0.80843294
50611,0,0.028136136
50612,1,0.74240786
50613,0,0.49474007
50614,1,0.8551659
50615,0,0.3956979
50616,0,0.4014762
50617,0,0.0010724458
50618,0,0.19124311
50619,0,1.8046365e-05
50620,1,0.837293
50621,0,0.087403886
50622,0,0.07370431
50623,0,0.042656224
50624,0,0.4554517
50625,0,0.44835004
50626,1,0.843439
50627,1,0.74004
50628,0,0.43366304
50629,1,0.7632696
50630,0,0.38707644
50631,0,0.17799959
50632,0,0.47198284
50633,0,0.010450603
50634,0,0.114742205
50635,0,0.36460993
50636,1,0.92240554
50637,0,0.02671619
50638,0,0.19013566
50639,0,0.35068622
50640,1,0.84863573
50641,0,0.32219267
50642,0,0.16413157
50643,1,0.5874303
50644,1,0.811196
50645,1,0.74305516
50646,0,0.04255206
50647,0,0.09794228
50648,0,0.23942687
50649,1,0.7328067
50650,0,0.04297905
50651,1,0.7947888
50652,0,0.26900554
50653,1,0.78589624
50654,1,0.51646876
50655,1,0.7771817
50656,0,0.008411697
50657,0,0.47830576
50658,0,0.05560366
50659,0,0.04775687
50660,0,0.28708762
50661,1,0.7552198
50662,0,0.04675073
50663,0,0.22136055
50664,0,0.36382553
